id;score;deleted;nb_etoile;type_performance;domaine_id;type_domaine_id;commune_id;indicateur_id;exercice_id;created_by;created_date;last_modified_by;last_modified_date
48793;25;f;4;DOMAINE;1207;1052;117;;1151;admin;2019-12-12 16:38:24.148;admin;2019-12-12 16:38:24.178
48794;6;f;2;DOMAINE;1205;1052;117;;1151;admin;2019-12-12 16:38:24.198;admin;2019-12-12 16:38:24.227
48795;0;f;;INDICATEUR;;1052;140;1263;1151;admin;2019-12-12 16:38:24.486;admin;2019-12-12 16:38:24.486
48796;5;f;;INDICATEUR;;1052;140;1262;1151;admin;2019-12-12 16:38:24.5;admin;2019-12-12 16:38:24.5
48797;7;f;;INDICATEUR;;1052;140;1261;1151;admin;2019-12-12 16:38:24.514;admin;2019-12-12 16:38:24.514
48798;7;f;;INDICATEUR;;1052;140;1265;1151;admin;2019-12-12 16:38:24.529;admin;2019-12-12 16:38:24.529
48799;3.299999952;f;;INDICATEUR;;1052;140;1264;1151;admin;2019-12-12 16:38:24.545;admin;2019-12-12 16:38:24.545
48800;10;f;;INDICATEUR;;1052;140;1266;1151;admin;2019-12-12 16:38:24.559;admin;2019-12-12 16:38:24.559
49051;4;f;;INDICATEUR;;1052;140;1267;1151;admin;2019-12-12 16:38:24.573;admin;2019-12-12 16:38:24.573
49052;8.300000191;f;1;DOMAINE;1206;1052;140;;1151;admin;2019-12-12 16:38:24.598;admin;2019-12-12 16:38:24.626
49053;21;f;3;DOMAINE;1207;1052;140;;1151;admin;2019-12-12 16:38:24.645;admin;2019-12-12 16:38:24.676
49054;7;f;4;DOMAINE;1205;1052;140;;1151;admin;2019-12-12 16:38:24.695;admin;2019-12-12 16:38:24.725
49055;0;f;;INDICATEUR;;1052;118;1263;1151;admin;2019-12-12 16:38:24.985;admin;2019-12-12 16:38:24.985
49056;4;f;;INDICATEUR;;1052;118;1262;1151;admin;2019-12-12 16:38:24.999;admin;2019-12-12 16:38:24.999
49057;7;f;;INDICATEUR;;1052;118;1261;1151;admin;2019-12-12 16:38:25.013;admin;2019-12-12 16:38:25.013
49058;4;f;;INDICATEUR;;1052;118;1265;1151;admin;2019-12-12 16:38:25.029;admin;2019-12-12 16:38:25.029
49059;3.700000048;f;;INDICATEUR;;1052;118;1264;1151;admin;2019-12-12 16:38:25.045;admin;2019-12-12 16:38:25.045
49060;7;f;;INDICATEUR;;1052;118;1266;1151;admin;2019-12-12 16:38:25.059;admin;2019-12-12 16:38:25.059
49061;16;f;;INDICATEUR;;1052;118;1267;1151;admin;2019-12-12 16:38:25.072;admin;2019-12-12 16:38:25.072
49062;7.699999809;f;1;DOMAINE;1206;1052;118;;1151;admin;2019-12-12 16:38:25.098;admin;2019-12-12 16:38:25.126
49063;27;f;4;DOMAINE;1207;1052;118;;1151;admin;2019-12-12 16:38:25.146;admin;2019-12-12 16:38:25.176
49064;7;f;4;DOMAINE;1205;1052;118;;1151;admin;2019-12-12 16:38:25.198;admin;2019-12-12 16:38:25.228
49065;0;f;;INDICATEUR;;1052;45;1263;1151;admin;2019-12-12 16:38:25.495;admin;2019-12-12 16:38:25.495
49066;5;f;;INDICATEUR;;1052;45;1262;1151;admin;2019-12-12 16:38:25.509;admin;2019-12-12 16:38:25.509
49067;6;f;;INDICATEUR;;1052;45;1261;1151;admin;2019-12-12 16:38:25.523;admin;2019-12-12 16:38:25.523
49068;9;f;;INDICATEUR;;1052;45;1265;1151;admin;2019-12-12 16:38:25.54;admin;2019-12-12 16:38:25.54
49069;7.800000191;f;;INDICATEUR;;1052;45;1264;1151;admin;2019-12-12 16:38:25.554;admin;2019-12-12 16:38:25.554
49070;10;f;;INDICATEUR;;1052;45;1266;1151;admin;2019-12-12 16:38:25.568;admin;2019-12-12 16:38:25.568
49071;7;f;;INDICATEUR;;1052;45;1267;1151;admin;2019-12-12 16:38:25.582;admin;2019-12-12 16:38:25.582
49072;12.80000019;f;4;DOMAINE;1206;1052;45;;1151;admin;2019-12-12 16:38:25.608;admin;2019-12-12 16:38:25.637
49073;26;f;4;DOMAINE;1207;1052;45;;1151;admin;2019-12-12 16:38:25.659;admin;2019-12-12 16:38:25.686
49074;6;f;2;DOMAINE;1205;1052;45;;1151;admin;2019-12-12 16:38:25.708;admin;2019-12-12 16:38:25.736
49075;0;f;;INDICATEUR;;1052;190;1263;1151;admin;2019-12-12 16:38:26;admin;2019-12-12 16:38:26
49076;4;f;;INDICATEUR;;1052;190;1262;1151;admin;2019-12-12 16:38:26.014;admin;2019-12-12 16:38:26.014
49077;6;f;;INDICATEUR;;1052;190;1261;1151;admin;2019-12-12 16:38:26.03;admin;2019-12-12 16:38:26.03
49078;4;f;;INDICATEUR;;1052;190;1265;1151;admin;2019-12-12 16:38:26.047;admin;2019-12-12 16:38:26.047
49079;3.400000095;f;;INDICATEUR;;1052;190;1264;1151;admin;2019-12-12 16:38:26.061;admin;2019-12-12 16:38:26.061
49080;3;f;;INDICATEUR;;1052;190;1266;1151;admin;2019-12-12 16:38:26.075;admin;2019-12-12 16:38:26.075
49081;16;f;;INDICATEUR;;1052;190;1267;1151;admin;2019-12-12 16:38:26.091;admin;2019-12-12 16:38:26.091
49082;7.400000095;f;1;DOMAINE;1206;1052;190;;1151;admin;2019-12-12 16:38:26.116;admin;2019-12-12 16:38:26.146
49083;23;f;3;DOMAINE;1207;1052;190;;1151;admin;2019-12-12 16:38:26.167;admin;2019-12-12 16:38:26.196
49084;6;f;2;DOMAINE;1205;1052;190;;1151;admin;2019-12-12 16:38:26.217;admin;2019-12-12 16:38:26.245
49085;2;f;;INDICATEUR;;1052;13;1263;1151;admin;2019-12-12 16:38:26.509;admin;2019-12-12 16:38:26.509
49086;4;f;;INDICATEUR;;1052;13;1262;1151;admin;2019-12-12 16:38:26.525;admin;2019-12-12 16:38:26.525
49087;7;f;;INDICATEUR;;1052;13;1261;1151;admin;2019-12-12 16:38:26.541;admin;2019-12-12 16:38:26.541
49088;3;f;;INDICATEUR;;1052;13;1265;1151;admin;2019-12-12 16:38:26.555;admin;2019-12-12 16:38:26.555
49089;4.699999809;f;;INDICATEUR;;1052;13;1264;1151;admin;2019-12-12 16:38:26.569;admin;2019-12-12 16:38:26.569
49090;10;f;;INDICATEUR;;1052;13;1266;1151;admin;2019-12-12 16:38:26.586;admin;2019-12-12 16:38:26.586
49091;11;f;;INDICATEUR;;1052;13;1267;1151;admin;2019-12-12 16:38:26.6;admin;2019-12-12 16:38:26.6
49092;10.69999981;f;3;DOMAINE;1206;1052;13;;1151;admin;2019-12-12 16:38:26.626;admin;2019-12-12 16:38:26.657
49093;24;f;4;DOMAINE;1207;1052;13;;1151;admin;2019-12-12 16:38:26.677;admin;2019-12-12 16:38:26.708
49094;7;f;4;DOMAINE;1205;1052;13;;1151;admin;2019-12-12 16:38:26.728;admin;2019-12-12 16:38:26.758
49095;0;f;;INDICATEUR;;1052;112;1263;1151;admin;2019-12-12 16:38:27.029;admin;2019-12-12 16:38:27.029
49096;4;f;;INDICATEUR;;1052;112;1262;1151;admin;2019-12-12 16:38:27.044;admin;2019-12-12 16:38:27.044
49097;7;f;;INDICATEUR;;1052;112;1261;1151;admin;2019-12-12 16:38:27.059;admin;2019-12-12 16:38:27.059
49098;9;f;;INDICATEUR;;1052;112;1265;1151;admin;2019-12-12 16:38:27.075;admin;2019-12-12 16:38:27.075
49099;8.600000381;f;;INDICATEUR;;1052;112;1264;1151;admin;2019-12-12 16:38:27.09;admin;2019-12-12 16:38:27.09
49100;5;f;;INDICATEUR;;1052;112;1266;1151;admin;2019-12-12 16:38:27.103;admin;2019-12-12 16:38:27.103
49401;11;f;;INDICATEUR;;1052;112;1267;1151;admin;2019-12-12 16:38:27.117;admin;2019-12-12 16:38:27.117
49402;12.60000038;f;4;DOMAINE;1206;1052;112;;1151;admin;2019-12-12 16:38:27.144;admin;2019-12-12 16:38:27.173
49403;25;f;4;DOMAINE;1207;1052;112;;1151;admin;2019-12-12 16:38:27.195;admin;2019-12-12 16:38:27.224
49404;7;f;4;DOMAINE;1205;1052;112;;1151;admin;2019-12-12 16:38:27.249;admin;2019-12-12 16:38:27.28
49405;0;f;;INDICATEUR;;1052;252;1263;1151;admin;2019-12-12 16:38:27.55;admin;2019-12-12 16:38:27.55
49406;5;f;;INDICATEUR;;1052;252;1262;1151;admin;2019-12-12 16:38:27.567;admin;2019-12-12 16:38:27.567
49407;5;f;;INDICATEUR;;1052;252;1261;1151;admin;2019-12-12 16:38:27.582;admin;2019-12-12 16:38:27.582
49408;1;f;;INDICATEUR;;1052;252;1265;1151;admin;2019-12-12 16:38:27.596;admin;2019-12-12 16:38:27.596
49409;6.5;f;;INDICATEUR;;1052;252;1264;1151;admin;2019-12-12 16:38:27.61;admin;2019-12-12 16:38:27.61
49410;8;f;;INDICATEUR;;1052;252;1266;1151;admin;2019-12-12 16:38:27.627;admin;2019-12-12 16:38:27.627
49411;6;f;;INDICATEUR;;1052;252;1267;1151;admin;2019-12-12 16:38:27.641;admin;2019-12-12 16:38:27.641
49412;11.5;f;3;DOMAINE;1206;1052;252;;1151;admin;2019-12-12 16:38:27.668;admin;2019-12-12 16:38:27.701
49413;15;f;1;DOMAINE;1207;1052;252;;1151;admin;2019-12-12 16:38:27.721;admin;2019-12-12 16:38:27.753
49414;5;f;1;DOMAINE;1205;1052;252;;1151;admin;2019-12-12 16:38:27.772;admin;2019-12-12 16:38:27.804
49415;0;f;;INDICATEUR;;1052;263;1263;1151;admin;2019-12-12 16:38:28.07;admin;2019-12-12 16:38:28.07
49416;3;f;;INDICATEUR;;1052;263;1262;1151;admin;2019-12-12 16:38:28.084;admin;2019-12-12 16:38:28.084
49417;6;f;;INDICATEUR;;1052;263;1261;1151;admin;2019-12-12 16:38:28.098;admin;2019-12-12 16:38:28.098
49418;4;f;;INDICATEUR;;1052;263;1265;1151;admin;2019-12-12 16:38:28.114;admin;2019-12-12 16:38:28.114
49419;7.199999809;f;;INDICATEUR;;1052;263;1264;1151;admin;2019-12-12 16:38:28.129;admin;2019-12-12 16:38:28.129
49420;1;f;;INDICATEUR;;1052;263;1266;1151;admin;2019-12-12 16:38:28.144;admin;2019-12-12 16:38:28.144
49421;4;f;;INDICATEUR;;1052;263;1267;1151;admin;2019-12-12 16:38:28.16;admin;2019-12-12 16:38:28.16
49422;10.19999981;f;2;DOMAINE;1206;1052;263;;1151;admin;2019-12-12 16:38:28.188;admin;2019-12-12 16:38:28.218
49423;9;f;1;DOMAINE;1207;1052;263;;1151;admin;2019-12-12 16:38:28.24;admin;2019-12-12 16:38:28.269
49424;6;f;2;DOMAINE;1205;1052;263;;1151;admin;2019-12-12 16:38:28.291;admin;2019-12-12 16:38:28.321
49425;2;f;;INDICATEUR;;1052;324;1263;1151;admin;2019-12-12 16:38:28.591;admin;2019-12-12 16:38:28.591
49426;4;f;;INDICATEUR;;1052;324;1262;1151;admin;2019-12-12 16:38:28.606;admin;2019-12-12 16:38:28.606
49427;4;f;;INDICATEUR;;1052;324;1261;1151;admin;2019-12-12 16:38:28.622;admin;2019-12-12 16:38:28.622
49428;3;f;;INDICATEUR;;1052;324;1265;1151;admin;2019-12-12 16:38:28.637;admin;2019-12-12 16:38:28.637
49429;6;f;;INDICATEUR;;1052;324;1264;1151;admin;2019-12-12 16:38:28.653;admin;2019-12-12 16:38:28.653
49430;5;f;;INDICATEUR;;1052;324;1266;1151;admin;2019-12-12 16:38:28.67;admin;2019-12-12 16:38:28.67
49431;7;f;;INDICATEUR;;1052;324;1267;1151;admin;2019-12-12 16:38:28.685;admin;2019-12-12 16:38:28.685
49432;12;f;4;DOMAINE;1206;1052;324;;1151;admin;2019-12-12 16:38:28.71;admin;2019-12-12 16:38:28.742
49433;15;f;1;DOMAINE;1207;1052;324;;1151;admin;2019-12-12 16:38:28.762;admin;2019-12-12 16:38:28.795
49434;4;f;1;DOMAINE;1205;1052;324;;1151;admin;2019-12-12 16:38:28.817;admin;2019-12-12 16:38:28.849
49435;0;f;;INDICATEUR;;1052;313;1263;1151;admin;2019-12-12 16:38:29.122;admin;2019-12-12 16:38:29.122
49436;4;f;;INDICATEUR;;1052;313;1262;1151;admin;2019-12-12 16:38:29.136;admin;2019-12-12 16:38:29.136
49437;2;f;;INDICATEUR;;1052;313;1261;1151;admin;2019-12-12 16:38:29.15;admin;2019-12-12 16:38:29.15
49438;2;f;;INDICATEUR;;1052;313;1265;1151;admin;2019-12-12 16:38:29.168;admin;2019-12-12 16:38:29.168
49439;7.199999809;f;;INDICATEUR;;1052;313;1264;1151;admin;2019-12-12 16:38:29.184;admin;2019-12-12 16:38:29.184
49440;10;f;;INDICATEUR;;1052;313;1266;1151;admin;2019-12-12 16:38:29.198;admin;2019-12-12 16:38:29.198
49441;11;f;;INDICATEUR;;1052;313;1267;1151;admin;2019-12-12 16:38:29.214;admin;2019-12-12 16:38:29.214
49442;11.19999981;f;3;DOMAINE;1206;1052;313;;1151;admin;2019-12-12 16:38:29.242;admin;2019-12-12 16:38:29.273
49443;23;f;3;DOMAINE;1207;1052;313;;1151;admin;2019-12-12 16:38:29.298;admin;2019-12-12 16:38:29.331
49444;2;f;1;DOMAINE;1205;1052;313;;1151;admin;2019-12-12 16:38:29.353;admin;2019-12-12 16:38:29.385
49445;0;f;;INDICATEUR;;1052;119;1263;1151;admin;2019-12-12 16:38:29.655;admin;2019-12-12 16:38:29.655
49446;4;f;;INDICATEUR;;1052;119;1262;1151;admin;2019-12-12 16:38:29.676;admin;2019-12-12 16:38:29.676
49447;5;f;;INDICATEUR;;1052;119;1261;1151;admin;2019-12-12 16:38:29.69;admin;2019-12-12 16:38:29.69
49448;2;f;;INDICATEUR;;1052;119;1265;1151;admin;2019-12-12 16:38:29.705;admin;2019-12-12 16:38:29.705
49449;5.199999809;f;;INDICATEUR;;1052;119;1264;1151;admin;2019-12-12 16:38:29.722;admin;2019-12-12 16:38:29.722
49450;10;f;;INDICATEUR;;1052;119;1266;1151;admin;2019-12-12 16:38:29.736;admin;2019-12-12 16:38:29.736
49701;4;f;;INDICATEUR;;1052;119;1267;1151;admin;2019-12-12 16:38:29.75;admin;2019-12-12 16:38:29.75
49702;9.199999809;f;2;DOMAINE;1206;1052;119;;1151;admin;2019-12-12 16:38:29.777;admin;2019-12-12 16:38:29.807
49703;16;f;1;DOMAINE;1207;1052;119;;1151;admin;2019-12-12 16:38:29.831;admin;2019-12-12 16:38:29.861
49704;5;f;1;DOMAINE;1205;1052;119;;1151;admin;2019-12-12 16:38:29.885;admin;2019-12-12 16:38:29.919
49705;2;f;;INDICATEUR;;1052;55;1263;1151;admin;2019-12-12 16:38:30.198;admin;2019-12-12 16:38:30.198
49706;5;f;;INDICATEUR;;1052;55;1262;1151;admin;2019-12-12 16:38:30.215;admin;2019-12-12 16:38:30.215
49707;7;f;;INDICATEUR;;1052;55;1261;1151;admin;2019-12-12 16:38:30.231;admin;2019-12-12 16:38:30.231
49708;4;f;;INDICATEUR;;1052;55;1265;1151;admin;2019-12-12 16:38:30.245;admin;2019-12-12 16:38:30.245
49709;6.599999905;f;;INDICATEUR;;1052;55;1264;1151;admin;2019-12-12 16:38:30.262;admin;2019-12-12 16:38:30.262
49710;10;f;;INDICATEUR;;1052;55;1266;1151;admin;2019-12-12 16:38:30.278;admin;2019-12-12 16:38:30.278
49711;16;f;;INDICATEUR;;1052;55;1267;1151;admin;2019-12-12 16:38:30.293;admin;2019-12-12 16:38:30.293
49712;13.60000038;f;5;DOMAINE;1206;1052;55;;1151;admin;2019-12-12 16:38:30.319;admin;2019-12-12 16:38:30.35
49713;30;f;5;DOMAINE;1207;1052;55;;1151;admin;2019-12-12 16:38:30.373;admin;2019-12-12 16:38:30.406
49714;7;f;4;DOMAINE;1205;1052;55;;1151;admin;2019-12-12 16:38:30.429;admin;2019-12-12 16:38:30.459
49715;0;f;;INDICATEUR;;1052;209;1263;1151;admin;2019-12-12 16:38:30.735;admin;2019-12-12 16:38:30.735
49716;4;f;;INDICATEUR;;1052;209;1262;1151;admin;2019-12-12 16:38:30.751;admin;2019-12-12 16:38:30.751
49717;6;f;;INDICATEUR;;1052;209;1261;1151;admin;2019-12-12 16:38:30.766;admin;2019-12-12 16:38:30.766
49718;6;f;;INDICATEUR;;1052;209;1265;1151;admin;2019-12-12 16:38:30.781;admin;2019-12-12 16:38:30.781
49719;6.5;f;;INDICATEUR;;1052;209;1264;1151;admin;2019-12-12 16:38:30.795;admin;2019-12-12 16:38:30.795
49720;10;f;;INDICATEUR;;1052;209;1266;1151;admin;2019-12-12 16:38:30.812;admin;2019-12-12 16:38:30.812
49721;12;f;;INDICATEUR;;1052;209;1267;1151;admin;2019-12-12 16:38:30.827;admin;2019-12-12 16:38:30.827
49722;10.5;f;3;DOMAINE;1206;1052;209;;1151;admin;2019-12-12 16:38:30.853;admin;2019-12-12 16:38:30.885
49723;28;f;5;DOMAINE;1207;1052;209;;1151;admin;2019-12-12 16:38:30.905;admin;2019-12-12 16:38:30.937
49724;6;f;2;DOMAINE;1205;1052;209;;1151;admin;2019-12-12 16:38:30.958;admin;2019-12-12 16:38:30.99
49725;0;f;;INDICATEUR;;1052;21;1263;1151;admin;2019-12-12 16:38:31.269;admin;2019-12-12 16:38:31.269
49726;4;f;;INDICATEUR;;1052;21;1262;1151;admin;2019-12-12 16:38:31.284;admin;2019-12-12 16:38:31.284
49727;7;f;;INDICATEUR;;1052;21;1261;1151;admin;2019-12-12 16:38:31.301;admin;2019-12-12 16:38:31.301
49728;6;f;;INDICATEUR;;1052;21;1265;1151;admin;2019-12-12 16:38:31.317;admin;2019-12-12 16:38:31.317
49729;8.699999809;f;;INDICATEUR;;1052;21;1264;1151;admin;2019-12-12 16:38:31.331;admin;2019-12-12 16:38:31.331
49730;5;f;;INDICATEUR;;1052;21;1266;1151;admin;2019-12-12 16:38:31.349;admin;2019-12-12 16:38:31.349
49731;6;f;;INDICATEUR;;1052;21;1267;1151;admin;2019-12-12 16:38:31.365;admin;2019-12-12 16:38:31.365
49732;12.69999981;f;4;DOMAINE;1206;1052;21;;1151;admin;2019-12-12 16:38:31.391;admin;2019-12-12 16:38:31.422
49733;17;f;2;DOMAINE;1207;1052;21;;1151;admin;2019-12-12 16:38:31.443;admin;2019-12-12 16:38:31.478
49734;7;f;4;DOMAINE;1205;1052;21;;1151;admin;2019-12-12 16:38:31.499;admin;2019-12-12 16:38:31.531
49735;0;f;;INDICATEUR;;1052;314;1263;1151;admin;2019-12-12 16:38:31.819;admin;2019-12-12 16:38:31.819
49736;5;f;;INDICATEUR;;1052;314;1262;1151;admin;2019-12-12 16:38:31.833;admin;2019-12-12 16:38:31.833
49737;7;f;;INDICATEUR;;1052;314;1261;1151;admin;2019-12-12 16:38:31.852;admin;2019-12-12 16:38:31.852
49738;5;f;;INDICATEUR;;1052;314;1265;1151;admin;2019-12-12 16:38:31.868;admin;2019-12-12 16:38:31.868
49739;7.099999905;f;;INDICATEUR;;1052;314;1264;1151;admin;2019-12-12 16:38:31.883;admin;2019-12-12 16:38:31.883
49740;2;f;;INDICATEUR;;1052;314;1266;1151;admin;2019-12-12 16:38:31.898;admin;2019-12-12 16:38:31.898
49741;8;f;;INDICATEUR;;1052;314;1267;1151;admin;2019-12-12 16:38:31.915;admin;2019-12-12 16:38:31.915
49742;12.10000038;f;4;DOMAINE;1206;1052;314;;1151;admin;2019-12-12 16:38:31.941;admin;2019-12-12 16:38:31.974
49743;15;f;1;DOMAINE;1207;1052;314;;1151;admin;2019-12-12 16:38:31.995;admin;2019-12-12 16:38:32.028
49744;7;f;4;DOMAINE;1205;1052;314;;1151;admin;2019-12-12 16:38:32.05;admin;2019-12-12 16:38:32.088
49745;0;f;;INDICATEUR;;1052;325;1263;1151;admin;2019-12-12 16:38:32.372;admin;2019-12-12 16:38:32.372
49746;3;f;;INDICATEUR;;1052;325;1262;1151;admin;2019-12-12 16:38:32.386;admin;2019-12-12 16:38:32.386
49747;4;f;;INDICATEUR;;1052;325;1261;1151;admin;2019-12-12 16:38:32.403;admin;2019-12-12 16:38:32.403
49748;2;f;;INDICATEUR;;1052;325;1265;1151;admin;2019-12-12 16:38:32.419;admin;2019-12-12 16:38:32.419
49749;6.199999809;f;;INDICATEUR;;1052;325;1264;1151;admin;2019-12-12 16:38:32.434;admin;2019-12-12 16:38:32.434
49750;0;f;;INDICATEUR;;1052;325;1266;1151;admin;2019-12-12 16:38:32.448;admin;2019-12-12 16:38:32.448
50051;8;f;;INDICATEUR;;1052;325;1267;1151;admin;2019-12-12 16:38:32.465;admin;2019-12-12 16:38:32.465
50052;9.199999809;f;2;DOMAINE;1206;1052;325;;1151;admin;2019-12-12 16:38:32.492;admin;2019-12-12 16:38:32.525
50053;10;f;1;DOMAINE;1207;1052;325;;1151;admin;2019-12-12 16:38:32.549;admin;2019-12-12 16:38:32.583
50054;4;f;1;DOMAINE;1205;1052;325;;1151;admin;2019-12-12 16:38:32.609;admin;2019-12-12 16:38:32.643
50055;2;f;;INDICATEUR;;1052;103;1263;1151;admin;2019-12-12 16:38:32.921;admin;2019-12-12 16:38:32.921
50056;4;f;;INDICATEUR;;1052;103;1262;1151;admin;2019-12-12 16:38:32.936;admin;2019-12-12 16:38:32.936
50057;6;f;;INDICATEUR;;1052;103;1261;1151;admin;2019-12-12 16:38:32.953;admin;2019-12-12 16:38:32.953
50058;1;f;;INDICATEUR;;1052;103;1265;1151;admin;2019-12-12 16:38:32.969;admin;2019-12-12 16:38:32.969
50059;6.800000191;f;;INDICATEUR;;1052;103;1264;1151;admin;2019-12-12 16:38:32.983;admin;2019-12-12 16:38:32.983
50060;0;f;;INDICATEUR;;1052;103;1266;1151;admin;2019-12-12 16:38:33;admin;2019-12-12 16:38:33
50061;18;f;;INDICATEUR;;1052;103;1267;1151;admin;2019-12-12 16:38:33.017;admin;2019-12-12 16:38:33.017
50062;12.80000019;f;4;DOMAINE;1206;1052;103;;1151;admin;2019-12-12 16:38:33.043;admin;2019-12-12 16:38:33.075
50063;19;f;2;DOMAINE;1207;1052;103;;1151;admin;2019-12-12 16:38:33.097;admin;2019-12-12 16:38:33.13
50064;6;f;2;DOMAINE;1205;1052;103;;1151;admin;2019-12-12 16:38:33.155;admin;2019-12-12 16:38:33.188
50065;0;f;;INDICATEUR;;1052;166;1263;1151;admin;2019-12-12 16:38:33.468;admin;2019-12-12 16:38:33.468
50066;3;f;;INDICATEUR;;1052;166;1262;1151;admin;2019-12-12 16:38:33.483;admin;2019-12-12 16:38:33.483
50067;6;f;;INDICATEUR;;1052;166;1261;1151;admin;2019-12-12 16:38:33.5;admin;2019-12-12 16:38:33.5
50068;2;f;;INDICATEUR;;1052;166;1265;1151;admin;2019-12-12 16:38:33.517;admin;2019-12-12 16:38:33.517
50069;6;f;;INDICATEUR;;1052;166;1264;1151;admin;2019-12-12 16:38:33.532;admin;2019-12-12 16:38:33.532
50070;0;f;;INDICATEUR;;1052;166;1266;1151;admin;2019-12-12 16:38:33.548;admin;2019-12-12 16:38:33.548
50071;9;f;;INDICATEUR;;1052;166;1267;1151;admin;2019-12-12 16:38:33.569;admin;2019-12-12 16:38:33.569
50072;9;f;1;DOMAINE;1206;1052;166;;1151;admin;2019-12-12 16:38:33.595;admin;2019-12-12 16:38:33.631
50073;11;f;1;DOMAINE;1207;1052;166;;1151;admin;2019-12-12 16:38:33.651;admin;2019-12-12 16:38:33.686
50074;6;f;2;DOMAINE;1205;1052;166;;1151;admin;2019-12-12 16:38:33.71;admin;2019-12-12 16:38:33.743
50075;0;f;;INDICATEUR;;1052;129;1263;1151;admin;2019-12-12 16:38:34.033;admin;2019-12-12 16:38:34.033
50076;3;f;;INDICATEUR;;1052;129;1262;1151;admin;2019-12-12 16:38:34.051;admin;2019-12-12 16:38:34.051
50077;9;f;;INDICATEUR;;1052;129;1261;1151;admin;2019-12-12 16:38:34.068;admin;2019-12-12 16:38:34.068
50078;4;f;;INDICATEUR;;1052;129;1265;1151;admin;2019-12-12 16:38:34.082;admin;2019-12-12 16:38:34.082
50079;6.699999809;f;;INDICATEUR;;1052;129;1264;1151;admin;2019-12-12 16:38:34.1;admin;2019-12-12 16:38:34.1
50080;9;f;;INDICATEUR;;1052;129;1266;1151;admin;2019-12-12 16:38:34.118;admin;2019-12-12 16:38:34.118
50081;10;f;;INDICATEUR;;1052;129;1267;1151;admin;2019-12-12 16:38:34.133;admin;2019-12-12 16:38:34.133
50082;9.699999809;f;2;DOMAINE;1206;1052;129;;1151;admin;2019-12-12 16:38:34.16;admin;2019-12-12 16:38:34.192
50083;23;f;3;DOMAINE;1207;1052;129;;1151;admin;2019-12-12 16:38:34.217;admin;2019-12-12 16:38:34.25
50084;9;f;5;DOMAINE;1205;1052;129;;1151;admin;2019-12-12 16:38:34.273;admin;2019-12-12 16:38:34.309
50085;2;f;;INDICATEUR;;1052;130;1263;1151;admin;2019-12-12 16:38:34.602;admin;2019-12-12 16:38:34.602
50086;4;f;;INDICATEUR;;1052;130;1262;1151;admin;2019-12-12 16:38:34.619;admin;2019-12-12 16:38:34.619
50087;4;f;;INDICATEUR;;1052;130;1261;1151;admin;2019-12-12 16:38:34.634;admin;2019-12-12 16:38:34.634
50088;2;f;;INDICATEUR;;1052;130;1265;1151;admin;2019-12-12 16:38:34.65;admin;2019-12-12 16:38:34.65
50089;5.699999809;f;;INDICATEUR;;1052;130;1264;1151;admin;2019-12-12 16:38:34.668;admin;2019-12-12 16:38:34.668
50090;3;f;;INDICATEUR;;1052;130;1266;1151;admin;2019-12-12 16:38:34.683;admin;2019-12-12 16:38:34.683
50091;8;f;;INDICATEUR;;1052;130;1267;1151;admin;2019-12-12 16:38:34.7;admin;2019-12-12 16:38:34.7
50092;11.69999981;f;3;DOMAINE;1206;1052;130;;1151;admin;2019-12-12 16:38:34.729;admin;2019-12-12 16:38:34.761
50093;13;f;1;DOMAINE;1207;1052;130;;1151;admin;2019-12-12 16:38:34.784;admin;2019-12-12 16:38:34.822
50094;4;f;1;DOMAINE;1205;1052;130;;1151;admin;2019-12-12 16:38:34.844;admin;2019-12-12 16:38:34.881
50095;2;f;;INDICATEUR;;1052;288;1263;1151;admin;2019-12-12 16:38:35.175;admin;2019-12-12 16:38:35.175
50096;5;f;;INDICATEUR;;1052;288;1262;1151;admin;2019-12-12 16:38:35.192;admin;2019-12-12 16:38:35.192
50097;7;f;;INDICATEUR;;1052;288;1261;1151;admin;2019-12-12 16:38:35.211;admin;2019-12-12 16:38:35.211
50098;3;f;;INDICATEUR;;1052;288;1265;1151;admin;2019-12-12 16:38:35.227;admin;2019-12-12 16:38:35.227
50099;4.400000095;f;;INDICATEUR;;1052;288;1264;1151;admin;2019-12-12 16:38:35.243;admin;2019-12-12 16:38:35.243
50100;5;f;;INDICATEUR;;1052;288;1266;1151;admin;2019-12-12 16:38:35.26;admin;2019-12-12 16:38:35.26
50351;12;f;;INDICATEUR;;1052;288;1267;1151;admin;2019-12-12 16:38:35.28;admin;2019-12-12 16:38:35.28
50352;11.39999962;f;3;DOMAINE;1206;1052;288;;1151;admin;2019-12-12 16:38:35.307;admin;2019-12-12 16:38:35.34
50353;20;f;2;DOMAINE;1207;1052;288;;1151;admin;2019-12-12 16:38:35.361;admin;2019-12-12 16:38:35.396
50354;7;f;4;DOMAINE;1205;1052;288;;1151;admin;2019-12-12 16:38:35.419;admin;2019-12-12 16:38:35.452
50355;0;f;;INDICATEUR;;1052;215;1263;1151;admin;2019-12-12 16:38:35.743;admin;2019-12-12 16:38:35.743
50356;4;f;;INDICATEUR;;1052;215;1262;1151;admin;2019-12-12 16:38:35.761;admin;2019-12-12 16:38:35.761
50357;7;f;;INDICATEUR;;1052;215;1261;1151;admin;2019-12-12 16:38:35.777;admin;2019-12-12 16:38:35.777
